Model_Region_ID_PK,Region_Name,Region_Code,State_ID_FK,City_or_Village_Name,District_Name,State_Name,Model_Zone_Name
40,Malakpet,AP-11,40,MALKAPET,KARIMNAGAR,TELANGANA,B
8,Bahadurpura,AP-12,40,KHAIRATABAD,HYDERABAD,TELANGANA,B
44,Mehdipatnam,AP-13,40,KHAIRATABAD,HYDERABAD,TELANGANA,B
29,Karimnagar,AP-14,40,KARIM NAGAR,KARIMNAGAR,TELANGANA,B
23,Jagtial,AP-15,40,SECUNDERABAD,HYDERABAD,TELANGANA,B
30,Karimnagar,AP-15,40,KARIM NAGAR,KARIMNAGAR,TELANGANA,B
55,Peddapalli,AP-15,40,PEDDAPALLI,KARIMNAGAR,TELANGANA,B
32,Khammam,AP-20,40,KHAMMAM,KHAMMAM,TELANGANA,B
33,Kothagudem,AP-20,40,KOTHAGUDEM,KHAMMAM,TELANGANA,B
63,Sathupally,AP-20,40,SATHUPALLE,KHAMMAM,TELANGANA,B
83,Yellandu,AP-20,40,KHAMMAM,KHAMMAM,TELANGANA,B
15,Gadwal,AP-22,40,GADWAL,MAHBUBNAGAR,TELANGANA,B
39,Mahbubnagar,AP-22,40,MAHBUBNAGAR,MAHBUBNAGAR,TELANGANA,B
54,Pebbair,AP-22,40,PEBBAIR,MAHBUBNAGAR,TELANGANA,B
43,Medak,AP-23,40,PATANCHERU,MEDAK,TELANGANA,B
62,Sangareddy,AP-23,40,SANGAREDDY,MEDAK,TELANGANA,B
65,Siddipet,AP-23,40,SIDDIPET,MEDAK,TELANGANA,B
1470,Patancheru,AP-23,40,PATANCHERU,MEDAK,TELANGANA,B
10,Bhongir,AP-24,40,BHONGIR,NALGONDA,TELANGANA,B
45,Nalgonda,AP-24,40,NALGODNA,NALGONDA,TELANGANA,B
68,Suryapet,AP-24,40,SURYAPET,NALGONDA,TELANGANA,B
28,Kamareddy,AP-25,40,KAMAREDDY,NIZAMABAD,TELANGANA,B
51,Nizamabad,AP-25,40,NIZAMABAD,NIZAMABAD,TELANGANA,B
60,Rangareddy,AP-28,40,K.V.RANGAREDDY,HYDERABAD,TELANGANA,B
1356,Kukatpally,AP-28,40,HYDERABAD,HYDERABAD,TELANGANA,B
1471,Medchal,AP-28,40,MEDCHAL,RANGAREDDI,TELANGANA,B
61,Rangareddy,AP-29,40,K.V.RANGAREDDY,HYDERABAD,TELANGANA,B
24,Jangaon,AP-36,40,JANGAON,WARANGAL,TELANGANA,B
82,Warangal,AP-36,40,WARANGAL,WARANGAL,TELANGANA,B
1378,Adilabad,TS-01,40,ADILABAD,ADILABAD,TELANGANA,B
1375,Karimnagar,TS-02,40,KARIMNAGAR,KARIMNAGAR,TELANGANA,B
1376,Warangal,TS-03,40,WARANGAL,WARANGAL,TELANGANA,B
1379,Khammam,TS-04,40,KHAMMAM,KHAMMAM,TELANGANA,B
1487,Bhadrachalam,TS-04,40,Bhadrachalam,KHAMMAM,TELANGANA,B
1380,Nalgonda,TS-05,40,NALGONDA,NALGONDA,TELANGANA,B
1381,Mahabubnagar,TS-06,40,MAHABUBNAGAR,MAHBUBNAGAR,TELANGANA,B
1396,Attapur-Rangareddy,TS-07,40,ATTAPUR,RANGAREDDI,TELANGANA,B
1397,Kukatpally-Rangareddy,TS-07,40,KUKATPALLY,RANGAREDDI,TELANGANA,B
1398,Medchal-Rangareddy,TS-07,40,MEDCHAL,RANGAREDDI,TELANGANA,B
1394,Uppal Kalan,TS-08,40,UPPAL KALAN,RANGAREDDI,TELANGANA,B
1395,Ibrahimpatnam,TS-08,40,IBRAHIMPATNAM,RANGAREDDI,TELANGANA,B
1519,Rangareddy,TS-08,40,K.V.RANGAREDDY,RANGAREDDI,TELANGANA,B
1563,Kukatpally,TS-08,40,HYDERABAD,HYDERABAD,TELANGANA,B
1568,Medchal,TS-08,40,MEDCHAL,RANGAREDDI,TELANGANA,B
1382,Hyderabad Central Khairatabad,TS-09,40,KHAIRTABAD,HYDERABAD,TELANGANA,A
1382,Hyderabad Central Khairatabad,TS-09,40,KHAIRTABAD,HYDERABAD,TELANGANA,B
1383,Hyderabad North Secunderabad,TS-10,40,SECUNDRABAD,HYDERABAD,TELANGANA,B
1384,Hyderabad East Malakpet,TS-11,40,MALAKPET,HYDERABAD,TELANGANA,A
1384,Hyderabad East Malakpet,TS-11,40,MALAKPET,HYDERABAD,TELANGANA,B
1377,Hyderabad Kisanbagh,TS-12,40,KISHAN BAGH,HYDERABAD,TELANGANA,B
1385,Hyderabad Bahadurpura,TS-12,40,BAHADURPURA,HYDERABAD,TELANGANA,A
1385,Hyderabad Bahadurpura,TS-12,40,BAHADURPURA,HYDERABAD,TELANGANA,B
1386,Hyderabad Mehadipatnum,TS-13,40,MEHADIPATNUM,HYDERABAD,TELANGANA,A
1386,Hyderabad Mehadipatnum,TS-13,40,MEHADIPATNUM,HYDERABAD,TELANGANA,B
1387,Hyderabad Medchal,TS-14,40,MEDCHAL,HYDERABAD,TELANGANA,A
1387,Hyderabad Medchal,TS-14,40,MEDCHAL,HYDERABAD,TELANGANA,B
1388,Medak,TS-15,40,MEDAK,MEDAK,TELANGANA,B
1391,Siddipet,TS-15,40,SIDDIPET,MEDAK,TELANGANA,B
1561,Patancheru,TS-15,40,PATANCHERU,MEDAK,TELANGANA,B
1389,Nizamabad,TS-16,40,NIZAMABAD,NIZAMABAD,TELANGANA,A
1389,Nizamabad,TS-16,40,NIZAMABAD,NIZAMABAD,TELANGANA,B
1540,Kamareddy,TS-17,40,KAMAREDDY,NIZAMABAD,TELANGANA,B
1546,Nirmal,TS-18,40,NIRMAL,ADILABAD,TELANGANA,B
1543,Mancherial,TS-19,40,MANCHERIAL,ADILABAD,TELANGANA,B
1541,Komram Bheem (Asifabad),TS-20,40,ASIFABAD,ADILABAD,TELANGANA,B
1536,Jagitial,TS-21,40,JAGTIAL,KARIMNAGAR,TELANGANA,B
1547,Peddapally,TS-22,40,PEDDAPALLE,KARIMNAGAR,TELANGANA,B
1548,Rajanna Siricilla,TS-23,40,SIRCILLA,KARIMNAGAR,TELANGANA,B
1553,Warangal Rural,TS-24,40,WARANGAL,WARANGAL,TELANGANA,B
1538,Jayashankar (Bhupalapally),TS-25,40,BHUPALAPALLI,WARANGAL,TELANGANA,B
1542,Mahbubabad,TS-26,40,MAHABUBABAD,WARANGAL,TELANGANA,B
1537,Jangaon,TS-27,40,JANGAON,WARANGAL,TELANGANA,B
1535,Bhadradri (Kothagudem),TS-28,40,KHAMMAM,KHAMMAM,TELANGANA,B
1550,Suryapet,TS-29,40,SURYAPET,NALGONDA,TELANGANA,B
1552,Yadadri,TS-30,40,YADAGIRIGUTTA,NALGONDA,TELANGANA,B
1545,Nagarkurnool,TS-31,40,NAGARKURNOOL,MAHBUBNAGAR,TELANGANA,B
1551,Wanaparthi,TS-32,40,WANAPARTHY,MAHBUBNAGAR,TELANGANA,B
1539,Jogulamba Gadwal,TS-33,40,GADWAL,MAHBUBNAGAR,TELANGANA,B
1554,Vikarabad,TS-34,40,HYDERABAD,HYDERABAD,TELANGANA,B
1544,Medak,TS-35,40,MEDAK,MEDAK,TELANGANA,B
1549,Siddipet,TS-36,40,SIDDIPET,MEDAK,TELANGANA,B
